scope,name,class,n_weights,n_blocks,payload_bpw,scale_bpw,sub_scale_bpw,init_bpw,affine_bpw,rht_bpw,header_bpw,v2_table_bpw,outl_pos_bpw,outl_val_bpw,outl_hdr_bpw,total_encoded_bpw,total_deploy_bpw
tensor,model.layers.5.self_attn.o_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.5.self_attn.q_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.5.self_attn.v_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.6.mlp.down_proj.weight,ffn_down,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.6.mlp.gate_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.6.mlp.up_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.6.self_attn.k_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.6.self_attn.o_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.6.self_attn.q_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.6.self_attn.v_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.7.mlp.down_proj.weight,ffn_down,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.7.mlp.gate_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.7.mlp.up_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.7.self_attn.k_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.7.self_attn.o_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.7.self_attn.q_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.7.self_attn.v_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.8.mlp.down_proj.weight,ffn_down,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.8.mlp.gate_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.8.mlp.up_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.8.self_attn.k_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.8.self_attn.o_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.8.self_attn.q_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.8.self_attn.v_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.9.mlp.down_proj.weight,ffn_down,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.9.mlp.gate_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.9.mlp.up_proj.weight,ffn_up_gate,4358144,17024,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
tensor,model.layers.9.self_attn.k_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
tensor,model.layers.9.self_attn.o_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.9.self_attn.q_proj.weight,attn,802816,3136,2.00000,0.12500,0.18750,0.04688,0.00000,0.00008,0.00002,0.50000,0.20000,0.08000,0.00012,2.63959,3.13959
tensor,model.layers.9.self_attn.v_proj.weight,attn,114688,448,2.00000,0.12500,0.18750,0.04688,0.00000,0.00056,0.00014,0.50000,0.17002,0.08001,0.00084,2.61094,3.11094
class,attn,attn,44040192,172032,2.00000,0.12500,0.18750,0.04688,0.00000,0.00014,0.00003,0.50000,0.19625,0.08000,0.00021,2.63601,3.13601
class,ffn_up_gate,ffn_up_gate,209190912,817152,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
class,ffn_down,ffn_down,104595456,408576,2.00000,0.12500,0.18750,0.04688,0.00000,0.00001,0.00000,0.50000,0.23000,0.08000,0.00002,2.66941,3.16941
model,WHOLE_MODEL,all,357826560,1397760,2.00000,0.12500,0.18750,0.04688,0.00000,0.00003,0.00001,0.50000,0.22584,0.08000,0.00005,2.66530,3.16530

entropy_scope,component,raw_bits_per_sym,entropy_bits_per_sym,raw_bpw,entropy_bpw,recoverable_bpw,note
attn,scale,32.0000,10.7440,0.12500,0.04197,0.08303,predictor=prev-block delta; H0=11.25; Hdelta=10.74
attn,sub_scale,6.0000,5.3462,0.18750,0.16707,0.02043,predictor=ctx-by-position; H_pool=5.35; H_ctx=5.35; H_super=5.48
attn,init_state,12.0000,9.9777,0.04688,0.03898,0.00790,L=12
attn,outl_pos,17.0000,7.1305,0.19625,0.07130,0.12494,predictor=gap; H_abs=18.10; H_gap=7.13
attn,outl_val,8.0000,6.9816,0.08000,0.06982,0.01018,
ffn_up_gate,scale,32.0000,10.3705,0.12500,0.04051,0.08449,predictor=order-0; H0=10.37; Hdelta=10.51
ffn_up_gate,sub_scale,6.0000,5.2926,0.18750,0.16539,0.02211,predictor=ctx-by-position; H_pool=5.29; H_ctx=5.29; H_super=5.44
ffn_up_gate,init_state,12.0000,9.9818,0.04688,0.03899,0.00788,L=12
ffn_up_gate,outl_pos,23.0000,7.8207,0.23000,0.07821,0.15179,predictor=gap; H_abs=20.54; H_gap=7.82
ffn_up_gate,outl_val,8.0000,5.7137,0.08000,0.05714,0.02286,
ffn_down,scale,32.0000,10.2942,0.12500,0.04021,0.08479,predictor=prev-block delta; H0=10.33; Hdelta=10.29
ffn_down,sub_scale,6.0000,5.2830,0.18750,0.16509,0.02241,predictor=ctx-by-position; H_pool=5.28; H_ctx=5.28; H_super=5.44
ffn_down,init_state,12.0000,9.9813,0.04688,0.03899,0.00789,L=12
ffn_down,outl_pos,23.0000,7.9962,0.23000,0.07996,0.15004,predictor=gap; H_abs=19.72; H_gap=8.00
ffn_down,outl_val,8.0000,5.1455,0.08000,0.05145,0.02854,
WHOLE_MODEL,scale,32.0000,10.4926,0.12500,0.04099,0.08401,predictor=prev-block delta; H0=10.55; Hdelta=10.49
WHOLE_MODEL,sub_scale,6.0000,5.2972,0.18750,0.16554,0.02196,predictor=ctx-by-position; H_pool=5.30; H_ctx=5.30; H_super=5.45
WHOLE_MODEL,init_state,12.0000,9.9822,0.04688,0.03899,0.00788,L=12
WHOLE_MODEL,outl_pos,17.0000,7.8247,0.22584,0.07825,0.14760,predictor=gap; H_abs=21.00; H_gap=7.82
WHOLE_MODEL,outl_val,8.0000,5.9628,0.08000,0.05963,0.02037,
